30630	j-Group Holdings Corp.	0113	011	
30640	MonotaRO Co.,Ltd.	0111	011	
30650	Life Foods Co.,Ltd.	0112	011	
30670	TOKYO ICHIBAN FOODS CO.,LTD.	0112	011	
30680	WDI Corporation	0112	011	
30690	JFLA Holdings Inc.	0112	011	
30700	JELLY BEANS GROUP Co.,Ltd.	0113	011	
30710	Stream Co.,Ltd.	0112	011	
30750	Choushimaru Co.,Ltd.	0112	011	
30760	Ai Holdings Corporation	0111	011	
30770	Horiifoodservice Co.,Ltd.	0112	011	
30790	DVx Inc.	0112	011	
307A0	Housing staff Inc.	0105	011	
30800	JASON CO.,LTD.	0112	011	
30820	KICHIRI HOLDINGS & Co.,Ltd.	0112	011	
30830	Star seeds Co.,Ltd.	0112	011	
30860	J.FRONT RETAILING Co.,Ltd.	0111	011	
30870	DOUTOR・NICHIRES Holdings Co.,Ltd.	0111	011	
30880	MatsukiyoCocokara & Co.	0111	011	
30890	Techno Alpha Co.,Ltd.	0112	011	
308A0	Postmate Holdings,Inc.	0105	011	
30910	BRONCO BILLY Co.,LTD.	0111	011	
30920	ZOZO,Inc.	0111	011	
30930	Treasure Factory Co.,LTD.	0111	011	
30960	OCEAN SYSTEM CORPORATION	0112	011	
30970	The Monogatari Corporation	0111	011	
30990	Isetan Mitsukoshi Holdings Ltd.	0111	011	
309A0	COSMOS CHOUZAI Pharmacy Co.,Ltd.	0105	011	
31010	TOYOBO CO.,LTD.	0111	011	
31030	UNITIKA LTD.	0112	011	
31040	Fujibo Holdings,Inc.	0111	011	
31050	Nisshinbo Holdings Inc.	0111	011	
31060	KURABO INDUSTRIES LTD.	0111	011	
31070	Daiwabo Holdings Co.,Ltd.	0111	011	
31090	SHIKIBO LTD.	0111	011	
310A0	Thirty Four co.,ltd.	0105	011	
31100	NITTO BOSEKI CO.,LTD.	0111	011	
31110	OMIKENSHI CO.,LTD.	0112	011	
31130	UNIVA Oak Holdings Limited	0112	011	
31160	TOYOTA BOSHOKU CORPORATION	0111	011	
31210	MBK Co.,Ltd.	0112	011	
31230	SAIBO Co.,Ltd.	0112	011	
312A0	Shinko Holdings Corporation	0105	011	
31310	SHINDEN HIGHTEX CORPORATION	0112	011	
31320	MACNICA HOLDINGS,INC.	0111	011	
31330	kaihan co.,Ltd.	0113	011	
31340	Hamee Corp.	0112	011	
31350	MarketEnterprise Co.,Ltd	0112	011	
31370	Fundely Co.,Ltd.	0112	011	
31380	Fujisan Magazine Service Co.,Ltd.	0112	011	
31390	Lacto Japan Co.,Ltd.	0111	011	
313A0	iShares S&P 500 Top 20 ETF	0109	014	
31400	BRUNO,Inc.	0113	011	
31430	O'will Corporation	0112	011	
31480	CREATE SD HOLDINGS CO.,LTD.	0111	011	
314A0	iShares Gold ETF	0109	014	
31500	grems,Inc.	0111	011	
31510	VITAL KSK HOLDINGS,INC.	0111	011	
31530	Yashima Denki Co.,Ltd.	0111	011	
31540	MEDIUS HOLDINGS Co.,Ltd.	0111	011	
31560	Restar Corporation	0111	011	
31570	GEOLIVE Group Corporation	0112	011	
31590	Maruzen CHI Holdings Co.,Ltd.	0112	011	
315A0	Global X Japan Bank High Dividend ETF	0109	014	
31600	OOMITSU CO.,LTD.	0112	011	
31610	AZEARTH Corporation	0112	011	
31660	OCHI HOLDINGS CO.,LTD.	0112	011	
31670	TOKAI Holdings Corporation	0111	011	
31680	MERF Inc.	0112	011	
31690	Misawa & Co.,Ltd.	0112	011	
316A0	iFreeETF FANG+	0109	014	
31720	Tea Life Co.,Ltd.	0112	011	
31730	Cominix Co.,Ltd.	0112	011	
31740	Happiness and D Co.,Ltd.	0112	011	
31750	AP HOLDINGS CO.,LTD.	0112	011	
31760	Sanyo Trading Co.,Ltd.	0111	011	
31770	ARIGATOU SERVICES COMPANY,LIMITED	0112	011	
31780	CHIMNEY CO.,LTD.	0112	011	
31790	Syuppin Co.,Ltd.	0111	011	
317A0	SMS Data Tech Corporation	0105	011	
31800	BEAUTY GARAGE Inc.	0111	011	
31810	KAITORI OKOKU CO.,LTD.	0112	011	
31820	Oisix Inc.	0111	011	
31830	WIN-Partners Co.,Ltd.	0111	011	
31840	International Conglomerate of Distribution for Automobile Holdings Co.,Ltd.	0112	011	
31850	DREAM VISION CO.,LTD.	0113	011	
31860	NEXTAGE Co.,Ltd.	0111	011	
31870	miratap inc.	0113	011	
31890	ANAP HOLDINGS INC.	0112	011	
318A0	SIMPLEX VIX Short-Term Futures ETF	0109	014	
31900	HOTMAN Co.,Ltd.	0112	011	
31910	JOYFUL HONDA CO.,LTD.	0111	011	
31920	Shirohato Co.,Ltd.	0112	011	
31930	Eternal Hospitality Group Co.,Ltd.	0111	011	
31950	GENERATION PASS CO.,LTD.	0112	011	
31960	HOTLAND HOLDINGS Co.,Ltd.	0111	011	
31970	SKYLARK HOLDINGS CO.,LTD.	0111	011	
31990	Watahan & Co.,Ltd.	0111	011	
319A0	Next Generation Technology Group Inc.	0113	011	
32010	THE JAPAN WOOL TEXTILE CO.,LTD.	0111	011	
32020	Daitobo Co.,Ltd.	0112	011	
32040	Toabo Corporation	0112	011	
32050	DAIDOH LIMITED	0112	011	
320A0	D&I,Inc.	0105	011	
321A0	Human Stage Holdings Corporation	0105	011	
32210	Yossix Holdings Co.,Ltd.	0111	011	
32220	United Super Markets Holdings Inc.	0112	011	
32230	SLD Entertainment Inc.	0112	011	
32240	General Oyster,Inc.	0113	011	
32260	Mitsui Fudosan Accommodations Fund Inc.	0109	013	
322A0	HIMEJI RIKA CO.,LTD.	0105	011	
32310	Nomura Real Estate Holdings,Inc.	0111	011	
32320	Mie Kotsu Group Holdings,Inc.	0111	011	
32340	MORI HILLS REIT INVESTMENT CORPORATION	0109	013	
32360	PROPERST CO.,LTD.	0112	011	
32370	INTRANCE CO.,LTD.	0113	011	
32380	CENTRAL GENERAL DEVELOPMENT CO.,LTD.	0112	011	
323A0	Flier Inc.	0113	011	
32410	WILL,Co.,Ltd.	0112	011	
32420	URBANET CORPORATION CO.,LTD.	0112	011	
32450	DEAR LIFE CO.,LTD.	0111	011	
32460	KOSE R.E. Co.,Ltd.	0112	011	
32480	EARLY AGE CO.,Ltd.	0112	011	
32490	Industrial & Infrastructure Fund Investment Corporation	0109	013	
324A0	Booking Resort Co.,Ltd.	0113	011	
32520	JINUSHI Co.,Ltd.	0111	011	
325A0	TENTIAL Inc.	0113	011	
32610	GRANDES,Inc.	0113	011	
32660	Fund Creation Group Co.,Ltd.	0112	011	
32670	Phil Company,Inc.	0112	011	
32690	Advance Residence Investment Corporation	0109	013	
326A0	aero lab international Inc.	0105	011	
32760	Japan Property Management Center Co.,Ltd.	0111	011	
32770	Sansei Landic Co.,Ltd	0112	011	
32790	Activia Properties Inc.	0109	013	
32800	STrust Co.,Ltd.	0112	011	
32810	GLP J-REIT	0109	013	
32820	Comforia Residential REIT,Inc	0109	013	
32830	Nippon Prologis REIT,Inc.	0109	013	
32840	Hoosiers Holdings Co.,Ltd.	0111	011	
32860	TRUST Holdings Inc.	0112	011	
32870	Hoshino Resorts REIT,Inc.	0109	013	
32880	Open House Group Co.,Ltd.	0111	011	
32890	Tokyu Fudosan Holdings Corporation	0111	011	
328A0	Global X Japan Pricing Power Leaders ETF	0109	014	
32900	One REIT,Inc.	0109	013	
32910	Iida Group Holdings Co.,Ltd.	0111	011	
32920	AEON REIT Investment Corporation	0109	013	
32930	AZUMA HOUSE Co.,Ltd.	0112	011	
32950	Hulic Reit,Inc.	0109	013	
32960	NIPPON REIT Investment Corporation	0109	013	
32970	Toubujyuhan Co.,Ltd.	0112	011	
32990	MUGEN ESTATE Co.,Ltd.	0112	011	
329A0	ZEAL Associate Corp.	0105	011	
33000	AMBITION DX HOLDINGS Co.,Ltd.	0113	011	
33020	TEIKOKU SEN-I Co.,Ltd.	0111	011	
33060	THE NIHON SEIMA CO.,LTD.	0112	011	
33090	Sekisui House Reit,Inc.	0109	013	
330A0	TalentX Inc.	0113	011	
33150	NIPPON COKE & ENGINEERING COMPANY,LIMITED	0111	011	
33170	FLYING GARDEN CO.,LTD.	0112	011	
331A0	Medix Inc.	0112	011	
33200	CROSS PLUS INC.	0112	011	
33210	MITACHI CO.,LTD.	0112	011	
33230	RECOMM CO.,LTD.	0112	011	
33260	RUNSYSTEM CO.,LTD.	0112	011	
33290	TOWA FOOD SERVICE CO.,LTD.	0112	011	
332A0	MEEQ Inc.	0113	011	
33330	ASAHI CO.,LTD.	0111	011	
333A0	TECHNOSMILE,INC.	0105	011	
33490	COSMOS Pharmaceutical Corporation	0111	011	
334A0	Visual Processing Japan Co.,Ltd.	0113	011	
33500	Metaplanet Inc.	0112	011	
33520	BUFFALO CO.,LTD.	0112	011	
33530	Medical Ikkou Group Co.,Ltd.	0112	011	
33550	KURIYAMA HOLDINGS CORPORATION	0112	011	
33580	Trailhead Global Holdings,Inc.	0112	011	
33590	cotta CO.,LTD	0113	011	
335A0	Mirairo Inc.	0113	011	
33600	SHIP HEALTHCARE HOLDINGS,INC.	0111	011	
33610	Toell Co.,Ltd.	0112	011	
336A0	Dynamic Map Platform Co.,Ltd.	0113	011	
33700	FUJITA CORPORATION Co.,Ltd.	0112	011	
33710	SOFTCREATE HOLDINGS CORP.	0111	011	
33720	KANMONKAI Co.,Ltd.	0112	011	
33740	Naigai Tec Corporation	0112	011	
33750	ZOA CORPORATION	0112	011	
33770	BIKE O & COMPANY Ltd.	0112	011	
33820	Seven & i Holdings Co.,Ltd.	0111	011	
33860	COSMO BIO COMPANY,LIMITED	0112	011	
33870	create restaurants holdings inc.	0111	011	
33880	MEIJI ELECTRIC INDUSTRIES CO.,LTD.	0111	011	
338A0	ZenmuTech,Inc.	0113	011	
33910	TSURUHA HOLDINGS INC.	0111	011	
33920	DELICA FOODS HOLDINGS CO.,LTD.	0112	011	
33930	Startia Holdings,Inc.	0111	011	
33950	Saint Marc Holdings Co.,Ltd.	0111	011	
33960	FELISSIMO CORPORATION	0112	011	
33970	TORIDOLL Holdings Corporation	0111	011	
33990	Maruchiyo Yamaokaya Corporation	0112	011	
339A0	PROGRESS TECHNOLOGIES GROUP,Inc.	0113	011	
34010	TEIJIN LIMITED	0111	011	
34020	TORAY INDUSTRIES,INC.	0111	011	
34050	KURARAY CO.,LTD.	0111	011	
34070	ASAHI KASEI CORPORATION	0111	011	
34090	KITABO CO.,LTD	0112	011	
340A0	zig-zag,Inc.	0113	011	
34150	TOKYO BASE Co.,Ltd.	0111	011	
34160	PIXTA Inc.	0112	011	
34170	OHKI HEALTHCARE HOLDINGS CO.,LTD.	0112	011	
34180	BALNIBARBI Co.,Ltd.	0113	011	
341A0	TOYOKOH Inc.	0113	011	
34200	KFC Ltd	0112	011	
34210	INABA SEISAKUSHO Co.,Ltd.	0112	011	
34220	J-MAX Co.,Ltd.	0112	011	
34230	S E Corporation	0112	011	
34260	ATOM LIVIN TECH Co.,Ltd.	0112	011	
34310	MIYAJI ENGINEERING GROUP,INC.	0111	011	
34330	TOCALO Co.,Ltd.	0111	011	
34340	ALPHA Corporation	0112	011	
34350	SANKO TECHNO CO.,LTD.	0112	011	
34360	SUMCO CORPORATION	0111	011	
34370	TOKUDEN CO.,LTD.	0112	011	
34390	Mitsuchi Corporation	0112	011	
343A0	IACE TRAVEL Corporation.	0112	011	
34400	NISSO GROUP Co.,Ltd.	0112	011	
34410	SANNO Co.,Ltd.	0112	011	
34430	KAWADA TECHNOLOGIES,INC.	0111	011	
34440	KIKUCHI SEISAKUSHO CO.,LTD.	0112	011	
34450	RS Technologies Co.,Ltd.	0111	011	
34460	JTEC CORPORATION	0112	011	
34470	Shinwa Co.,Ltd.	0112	011	
34480	SUGA STEEL Co.,LTD.	0105	011	
34490	TECHNOFLEX CORPORATION	0112	011	
34500	Sato Sangyo Co.,Ltd,	0105	011	
34510	Tosei Reit Investment Corporation	0109	013	
34520	B-Lot Company Limited	0112	011	
34540	First Brothers Co.,Ltd.	0112	011	
34550	Healthcare & Medical Investment Corporation	0109	013	
34570	&Do Holdings Co.,Ltd.	0111	011	
34590	Samty Residential Investment Corporation	0109	013	
345A0	High Dividend Growth Japan Equity Net Return ETN	0109	023	
34610	Palma Co.,Ltd.	0112	011	
34620	Nomura Real Estate Master Fund,Inc.	0109	013	
34630	Ichigo Hotel REIT Investment Corporation	0109	013	
34650	KI-STAR REAL ESTATE CO.,LTD	0111	011	
34660	LaSalle LOGIPORT REIT	0109	013	
34670	Agratio urban design Inc.	0112	011	
34680	Star Asia Investment Corporation	0109	013	
34690	Dualtap Co.,Ltd.	0112	011	
346A0	NEXT FUNDS S&P 500 Semiconductors & Semiconductor Equipment (Industry Group) 35% Capped Index Exchange Traded Fund	0109	014	
34700	Marimo Regional Revitalization REIT,Inc.	0109	013	
34710	Mitsui Fudosan Logistics Park Inc.	0109	013	
34720	Nippon Hotel & Residential Investment Corporation	0109	013	
34740	G-FACTORY CO.,LTD.	0113	011	
34750	Good Com Asset Co.,Ltd.	0111	011	
34760	MIRAI Corporation	0109	013	
34770	FORLIFE Co.,Ltd.	0113	011	
34790	TKP Corporation	0113	011	
347A0	GROWTH POWER CO.,LTD.	0105	011	
34800	J.S.B.Co.,Ltd.	0111	011	
34810	Mitsubishi Estate Logistics REIT Investment Corporation	0109	013	
34820	Loadstar Capital K.K.	0111	011	
34830	SHOEI CO.,LTD.	0105	011	
34840	Innovation Holdings CO.,LTD.	0112	011	
34860	GLOBAL LINK MANAGEMENT INC.	0111	011	
34870	CRE Logistics REIT,Inc.	0109	013	
34880	CENTRAL REIT Investment Corporation	0109	013	
34890	FaithNetwork Co.,Ltd	0112	011	
348A0	MAXIS Yomiuri333 Japan Stock ETF	0109	014	
34900	Azplanning Co.,Ltd.	0112	011	
34910	GAtechnologies Co.,Ltd.	0113	011	
34920	MIRARTH Real Estate Investment Corporation	0109	013	
34940	Mullion Co.,Ltd.	0112	011	
34950	Koryojyuhan Co.,Ltd.	0112	011	
34960	AZOOM CO.,LTD	0111	011	
34980	Kasumigaseki Capital Co.,Ltd.	0111	011	
349A0	SMDAM Active ETF Japan Growth Equity	0109	014	
35010	SUMINOE Co.,Ltd.	0111	011	
350A0	DIGITAL GRID Corporation	0113	011	
35120	Nippon Felt Company Limited	0112	011	
35130	ICHIKAWA CO.,LTD.	0112	011	
351A0	AXIS IT Partners Corp.	0105	011	
35210	THERMAE-YU HOLDINGS CO.,LTD.	0112	011	
35240	NITTO SEIMO CO.,LTD.	0112	011	
35290	ATSUGI CO.,LTD.	0112	011	
352A0	LOIVE Co.,Ltd.	0113	011	
35360	AXAS HOLDINGS CO.,LTD.	0112	011	
35370	SHOEI YAKUHIN CO.,LTD.	0112	011	
35380	WILLPLUS Holdings Corporation	0112	011	
35390	JM HOLDINGS CO.,LTD.	0111	011	
35420	Vega corporation Co.,Ltd.	0113	011	
35430	KOMEDA Holdings Co.,Ltd.	0111	011	
35440	SATUDORA HOLDINGS CO.,LTD.	0112	011	
35470	UNISIA HOLDINGS CO.	0112	011	
35480	BAROQUE JAPAN LIMITED	0111	011	
35490	KUSURI NO AOKI HOLDINGS CO.,LTD.	0112	011	
354A0	iFreeETF Bloomberg Japan High Dividend 50 Index	0109	014	
35500	STUDIO ATAO Co.,Ltd.	0113	011	
35510	DYNIC CORPORATION	0112	011	
35530	KYOWA LEATHER CLOTH CO.,LTD.	0112	011	
35560	RenetJapanGroup,Inc.	0113	011	
35570	UNITED&COLLECTIVE CO.LTD.	0113	011	
35580	JADE GROUP,Inc.	0113	011	
35590	p-ban.com Corp.	0112	011	
355A0	Now Village Co.,Ltd.	0105	011	
35600	Hobonichi Co.,Ltd.	0112	011	
35610	CHIKARANOMOTO HOLDINGS Co.,Ltd.	0111	011	
35620	No.1 Co.,Ltd	0112	011	
35630	FOOD & LIFE COMPANIES LTD.	0111	011	
35650	Ascentech K.K.	0112	011	
35660	UNIFORM NEXT CO.,LTD.	0113	011	
35690	SEIREN CO.,LTD.	0111	011	
356A0	Global X S&P 500 Cash Flow Top 100 ETF	0109	014	
35710	SOTOH CO.,LTD.	0112	011	
35770	Tokai Senko K.K.	0112	011	
357A0	F&F Inc.	0105	011	
35800	KOMATSU MATERE Co.,Ltd.	0111	011	
35830	AuBEX CORPORATION	0112	011	
358A0	ZENLAND,INC.	0105	011	
35910	WACOAL HOLDINGS CORP.	0111	011	
35970	JICHODO Co.,Ltd.	0112	011	
35980	YAMAKI CO.,LTD.	0112	011	
359A0	NEXT STAGE Co.,Ltd.	0105	011	
36000	FUJIX Ltd.	0112	011	
36070	KURAUDIA HOLDINGS CO.,LTD.	0112	011	
36080	TSI HOLDINGS CO.,LTD.	0111	011	
360A0	TSE REIT Core ETF	0109	014	
36110	MATSUOKA CORPORATION	0112	011	
36120	WORLD CO.,LTD.	0111	011	
361A0	LIVING HOUSE Co.,Ltd.	0105	011	
36220	Netyear Group Corporation	0112	011	
36230	Billing System Corporation	0113	011	
36240	AXEL MARK INC.	0113	011	
36250	Techfirm Holdings Inc.	0113	011	
36260	TISI Inc.	0111	011	
36270	TECMIRA HOLDINGS INC.	0112	011	
36280	DATA HORIZON CO.,LTD.	0113	011	
362A0	EXEO HOLDINGS Inc.	0105	011	
36320	GREE Holdings,Inc.	0111	011	
36330	GMO Pepabo,Inc.	0112	011	
36340	Sockets Inc.	0112	011	
36350	KOEI TECMO HOLDINGS CO.,LTD.	0111	011	
36360	Mitsubishi Research Institute,Inc.	0111	011	
36390	Voltage Incorporation	0112	011	
363A0	iFreeETF FTSE100	0109	014	
36400	DENSAN CO.,LTD.	0112	011	
36410	PAPYLESS CO.,LTD.	0112	011	
36450	Medical Net,Inc.	0113	011	
36460	Ekitan & Co.,Ltd.	0112	011	
36470	ASULINA Co.,Ltd.	0112	011	
36480	AGS Corporation	0112	011	
36490	FINDEX Inc.	0111	011	
364A0	NEXT FUNDS S&P 500 Dividend Aristocrats Index Exchange Traded Fund	0109	014	
36520	Digital Media Professionals Inc.	0113	011	
36530	Morpho,Inc.	0113	011	
36560	KLab Inc.	0111	011	
36570	Pole To Win Holdings,Inc.	0111	011	
36590	NEXON Co.,Ltd.	0111	011	
365A0	IZAWA TOWEL CO.,LTD.	0112	011	
36600	istyle Inc.	0111	011	
36610	m-up holdings,Inc.	0111	011	
36620	Ateam Holdings Co.,Ltd.	0111	011	
36630	CELSYS,Inc.	0111	011	
36640	WIZE INC.	0113	011	
36650	Enigmo Inc.	0111	011	
36670	enish,inc.	0112	011	
36680	COLOPL,Inc.	0111	011	
366A0	Wellness Communications Corporation	0113	011	
36700	Kyoritsu Computer & Communication Co.,Ltd.	0112	011	
36710	SOFTMAX CO.,LTD	0112	011	
36720	AltPlusInc.	0112	011	
36730	Broadleaf Co.,Ltd.	0111	011	
36740	Aucfan Co.,Ltd.	0113	011	
36750	Cross Marketing Group Inc.	0112	011	
36760	DIGITAL HEARTS HOLDINGS Co.,Ltd.	0111	011	
36780	MEDIA DO Co.,Ltd.	0111	011	
36790	ZIGExN Co.,Ltd.	0111	011	
367A0	Primo Global Holdings Co.,Ltd.	0112	011	
36800	Hotto Link Inc.	0113	011	
36820	Encourage Technologies Co.,Ltd.	0112	011	
36830	CYBERLINKS CO.,LTD.	0112	011	
36860	DLE Inc.	0112	011	
36870	Fixstars Corporation	0111	011	
368A0	Kitazato Corporation	0111	011	
36900	YRGLM Inc.	0112	011	
36910	DIGITAL PLUS,Inc.	0113	011	
36920	FFRI Security,Inc.	0113	011	
36940	OPTiM CORPORATION	0111	011	
36950	GMO Product Platform,Inc.	0113	011	
36960	CERES INC.	0111	011	
36970	SHIFT Inc.	0111	011	
36980	CRI Middleware Co.,Ltd.	0112	011	
369A0	A-tie Co.,Ltd.	0113	011	
37080	Tokushu Tokai Paper Co.,Ltd.	0111	011	
370A0	REBIBLE Co.,Ltd.	0105	011	
37100	Jorudan Co.,Ltd.	0112	011	
37120	Information Planning CO.,LTD.	0112	011	
37190	AI storm Co.,Ltd.	0112	011	
371A0	DesigNET Inc.	0105	011	
37230	NIHON FALCOM CORPORATION	0113	011	
37260	4Cs HD Co.,Ltd.	0112	011	
37270	Aplix Corporation	0113	011	
372A0	RENT CORPORATION	0112	011	
37330	Software Service,Inc.	0112	011	
373A0	LIPPS CO.,LTD	0113	011	
37410	Systems Engineering Consultants Co.,LTD.	0111	011	
37440	SIOS Corporation	0112	011	
37470	INTERTRADE Co.,Ltd.	0112	011	
374A0	Higuchi Consulting Co.,Ltd.	0105	011	
37500	ADR Biomedical Holdings Inc.	0112	011	
37530	FLIGHT SOLUTIONS Inc.	0112	011	
37580	Aeria Inc.	0112	011	
375A0	YAK Holdings Co.,Ltd	0105	011	
37600	CAVE Interactive CO.,LTD.	0112	011	
37620	TECHMATRIX CORPORATION	0111	011	
37630	Pro-Ship Incorporated	0111	011	
37650	GungHo Online Entertainment,Inc.	0111	011	
37660	SYSTEMS DESIGN Co.,Ltd.	0112	011	
37680	Riskmonster.com	0112	011	
37690	GMO Payment Gateway,Inc.	0111	011	
376A0	NEXT FUNDS Bloomberg US Treasury Bond (7-10 year) Index (75% Yen-Hedged) Exchange Traded Fund	0109	014	
37710	SYSTEM RESEARCH CO.,LTD.	0111	011	
37720	Wealth Management,Inc.	0112	011	
37730	Advanced Media,Inc.	0113	011	
37740	Internet Initiative Japan Inc.	0111	011	
37760	BroadBand Tower,Inc.	0112	011	
37770	Environment Friendly Holdings Corp.	0113	011	
37780	SAKURA internet Inc.	0111	011	
37790	J ESCOM HOLDINGS,INC.	0112	011	
37870	Techno Mathematical Co.,Ltd.	0112	011	
37880	GMO GlobalSign Holdings K.K.	0111	011	
378A0	Hit Co.,Ltd.	0113	011	
37910	IG Port,Inc.	0112	011	
37930	Drecom Co.,Ltd.	0113	011	
37960	e-Seikatsu Co.,Ltd.	0112	011	
37980	ULS Group,Inc.	0112	011	
37990	Keyware Solutions Inc.	0112	011	
379A0	Global X S&P 500 ETF (Dynamic Protection)	0109	014	
38000	UNIRITA Inc.	0112	011	
38020	ECOMIC CO.,LTD	0112	011	
38030	Image Information Inc.	0113	011	
38040	System D Inc.	0112	011	
38070	FISCO Ltd.	0113	011	
380A0	Global X China Tech ETF	0109	014	
38100	CyberStep Holdings,Inc.	0112	011	
38150	Media Kobo,Inc.	0113	011	
38160	DAIWA COMPUTER CO.,LTD.	0112	011	
38170	SRA Holdings,Inc.	0111	011	
381A0	iFreeETF US Treasury Bond 3-5 Year (NON HEDGED)	0109	014	
38230	THE WHY HOW DO COMPANY,Inc.	0112	011	
38250	Remixpoint,inc.	0112	011	
38260	System Integrator Corp.	0112	011	
382A0	iFreeETF US Treasury Bond 3-5 Year (JPY HEDGED)	0109	014	
38340	Asahi Net,Inc.	0111	011	
38350	eBASE Co.,Ltd.	0111	011	
38360	AVANT GROUP CORPORATION	0111	011	
38370	Ad-Sol Nissin Corporation	0111	011	
38390	ODK Solutions Company,Ltd.	0112	011	
383A0	MAXIS S&P500 Equal Weight ETF	0109	014	
38400	PATH corporation	0112	011	
38410	Jedat Inc.	0112	011	
38420	Nextgen,Inc.	0112	011	
38430	FreeBit Co.,Ltd.	0111	011	
38440	COMTURE CORPORATION	0111	011	
38450	I-FREEK MOBILE INC.	0112	011	
38480	Data Applications Company,Limited	0112	011	
38500	NTT DATA INTRAMART CORPORATION	0112	011	
38510	Nippon Ichi Software,Inc.	0112	011	
38530	ASTERIA Corporation	0111	011	
38540	I'LL INC	0111	011	
38560	Abalance Corporation	0112	011	
38580	Ubiquitous AI Corporation	0112	011	
385A0	YAMAMOTO TRADING CO.,LTD.	0105	011	
38610	Oji Holdings Corporation	0111	011	
38630	Nippon Paper Industries Co.,Ltd.	0111	011	
38640	Mitsubishi Paper Mills Limited	0111	011	
38650	Hokuetsu Corporation	0111	011	
386A0	MINOYA CO.,LTD.	0112	011	
38770	Chuetsu Pulp & Paper Co.,Ltd.	0111	011	
38780	TOMOEGAWA CORPORATION	0112	011	
387A0	Fuller,Inc.	0113	011	
38800	Daio Paper Corporation	0111	011	
38910	NIPPON KODOSHI CORPORATION	0112	011	
38920	Okayama Paper Industries Co.,Ltd.	0112	011	
38950	HAVIX CORPORATION	0112	011	
38960	AWA PAPER & TECHNOLOGICAL COMPANY,Inc.	0112	011	
389A0	Hakko Automation Co.,Ltd.	0105	011	
39000	CrowdWorks Inc.	0113	011	
39010	MarkLines Co.,Ltd.	0111	011	
39030	gumi Inc.	0111	011	
39040	KAYAC Inc.	0113	011	
39050	Datasection Inc.	0113	011	
39070	Silicon Studio Corp.	0112	011	
39080	Collabos Corporation	0112	011	
39090	Showcase Inc.	0112	011	
39100	MKSystem Corporation	0112	011	
39110	Aiming Inc.	0113	011	
39120	Mobile Factory,Inc.	0112	011	
39130	GreenBee,Inc.	0112	011	
39140	JIG-SAW INC.	0113	011	
39150	TerraSky Co.,Ltd	0111	011	
39160	Digital Information Technologies Corporation	0111	011	
39170	iRidge,Inc.	0113	011	
39180	PCI Holdings,INC.	0112	011	
39200	Internetworking and Broadband Consulting Co.,Ltd.	0112	011	
39210	NEOJAPAN Inc.	0111	011	
39220	PR TIMES Corporation	0111	011	
39230	RAKUS Co.,Ltd.	0111	011	
39250	Double Standard Inc.	0111	011	
39260	Open Door Inc.	0112	011	
39270	Fuva Brain Limited	0112	011	
39280	Mynet Inc.	0112	011	
39290	SOCIALWIRE CO.,LTD.	0113	011	
392A0	iShares Nasdaq Top 30 ETF	0109	014	
39300	Hatena Co.,Ltd.	0113	011	
39310	VALUE GOLF Inc.	0113	011	
39320	Akatsuki Inc.	0111	011	
39330	CHIeru Co.,Ltd.	0112	011	
39340	BENEFIT JAPAN Co.,LTD.	0112	011	
39350	Edia Co.,Ltd.	0112	011	
39360	Globalway,Inc.	0113	011	
39370	Ubicom Holdings,Inc.	0112	011	
39390	Kanamic Network Co.,LTD	0111	011	
393A0	RitaX Inc.	0105	011	
39400	Nomura System Corporation Co,Ltd.	0112	011	
39410	Rengo Co.,Ltd.	0111	011	
39430	OHISHI SANGYO CO.,LTD.	0112	011	
39440	Furubayashi Shiko Co.,Ltd.	0112	011	
39450	Superbag Company,Limited	0112	011	
39460	TOMOKU CO.,LTD.	0111	011	
39470	Dynapac Co.,Ltd.	0112	011	
39480	HIKARI BUSINESS FORM CO.,LTD.	0112	011	
394A0	Sector Restructuring Select ETF TV	0109	014	
39500	THE PACK CORPORATION	0111	011	
39510	ASAHI PRINTING CO.,LTD.	0112	011	
39530	OHMURA SHIGYO CO.,LTD.	0112	011	
39540	SHOWA PAXXS CORPORATION	0112	011	
39550	IMURA & Co.,Ltd.	0112	011	
39580	Sasatoku Printing Co.,Ltd.	0112	011	
395A0	Sector Restructuring Select ETF Regional Banks	0109	014	
39620	CHANGE Holdings,Inc.	0111	011	
39630	Synchro Food Co.,Ltd.	0111	011	
39640	AUCNET INC.	0111	011	
39650	Capital Asset Planning,Inc.	0112	011	
39670	Eltes Co.,Ltd.	0113	011	
39680	Segue Group Co.,Ltd.	0111	011	
39690	ATLED CORP.	0112	011	
396A0	Sector Restructuring Select ETF Event-Driven REITs	0109	014	
39700	Innovation Inc.	0112	011	
39740	SCAT Inc.	0112	011	
39760	SHANON Inc.	0113	011	
39790	ULURU.CO.,LTD.	0113	011	
39810	Beaglee Inc.	0112	011	
39830	ORO Co.,Ltd.	0111	011	
39840	User Local,Inc.	0111	011	
39850	TEMONA.inc.	0112	011	
39860	bBreak Systems Company,Limited	0112	011	
39870	Ecomott Inc.	0113	011	
39880	SYS Holdings Co.,Ltd.	0112	011	
39890	SHARINGTECHNOLOGY.INC	0113	011	
398A0	REAL Quality Co.,Ltd.	0105	011	
39910	Wantedly,Inc	0113	011	
39920	Needs Well Inc.	0111	011	
39930	PKSHA Technology Inc.	0111	011	
39940	Money Forward,Inc.	0111	011	
